,_id,stock_identity,trade_date,amount,change,close,high,low,open,pct_chg,pre_close,ts_code,vol
5675,5e92c5c8d1add8fec462cec2,000001.SSE,2014-03-05,91623332.621,-18.389,2053.084,2074.815,2050.175,2073.295,-0.8877,2071.473,000001.SH,107733082.0
5676,5e92c5c8d1add8fec462cec1,000001.SSE,2014-03-06,92561446.561,6.494,2059.578,2065.79,2030.946,2050.032,0.3163,2053.084,000001.SH,109290133.0
5677,5e92c5c8d1add8fec462cec0,000001.SSE,2014-03-07,89332133.92,-1.67,2057.908,2079.49,2050.47,2058.375,-0.0811,2059.578,000001.SH,103709540.0
5678,5e92c5c8d1add8fec462cebf,000001.SSE,2014-03-10,95032992.605,-58.843,1999.065,2042.634,1995.549,2042.352,-2.8594,2057.908,000001.SH,115696666.0
5679,5e92c5c8d1add8fec462cebe,000001.SSE,2014-03-11,76870326.506,2.092,2001.157,2008.071,1985.599,1994.415,0.1046,1999.065,000001.SH,92705265.0
5680,5e92c5c8d1add8fec462cebd,000001.SSE,2014-03-12,79293072.715,-3.465,1997.692,2011.06,1974.382,1996.239,-0.1731,2001.157,000001.SH,101361719.0
5681,5e92c5c8d1add8fec462cebc,000001.SSE,2014-03-13,77979057.254,21.419,2019.111,2029.12,1996.529,2000.695,1.0722,1997.692,000001.SH,100978116.0
5682,5e92c5c8d1add8fec462cebb,000001.SSE,2014-03-14,69925888.157,-14.772,2004.339,2017.913,1990.98,2008.825,-0.7316,2019.111,000001.SH,87775111.0
5683,5e92c5c8d1add8fec462ceba,000001.SSE,2014-03-17,72017781.997,19.334,2023.673,2024.372,1999.249,2009.882,0.9646,2004.339,000001.SH,86250374.0
5684,5e92c5c8d1add8fec462ceb9,000001.SSE,2014-03-18,83580456.683,1.523,2025.196,2034.917,2020.41,2026.224,0.0753,2023.673,000001.SH,96777193.0
5685,5e92c5c8d1add8fec462ceb8,000001.SSE,2014-03-19,79473241.174,-3.462,2021.734,2022.181,2002.441,2019.98,-0.1709,2025.196,000001.SH,95180797.0
5686,5e92c5c8d1add8fec462ceb7,000001.SSE,2014-03-20,88630977.588,-28.255,1993.479,2030.847,1993.002,2017.22,-1.3976,2021.734,000001.SH,110333048.0
5687,5e92c5c8d1add8fec462ceb6,000001.SSE,2014-03-21,109438064.673,54.14,2047.619,2052.472,1986.071,1987.679,2.7159,1993.479,000001.SH,144477656.0
5688,5e92c5c8d1add8fec462ceb5,000001.SSE,2014-03-24,110244496.617,18.66,2066.279,2074.056,2043.33,2050.827,0.9113,2047.619,000001.SH,147700085.0
5689,5e92c5c8d1add8fec462ceb4,000001.SSE,2014-03-25,100173660.038,1.032,2067.311,2079.551,2057.491,2063.323,0.0499,2066.279,000001.SH,131822232.0
5690,5e92c5c8d1add8fec462ceb3,000001.SSE,2014-03-26,80463446.277,-3.641,2063.67,2074.572,2057.648,2070.574,-0.1761,2067.311,000001.SH,102611116.0
5691,5e92c5c8d1add8fec462ceb2,000001.SSE,2014-03-27,94996460.806,-17.082,2046.588,2073.982,2042.713,2060.812,-0.8277,2063.67,000001.SH,119149374.0
5692,5e92c5c8d1add8fec462ceb1,000001.SSE,2014-03-28,94221958.284,-4.876,2041.712,2060.134,2035.243,2046.851,-0.2383,2046.588,000001.SH,121681965.0
5693,5e92c5c8d1add8fec462ceb0,000001.SSE,2014-03-31,71573688.75,-8.406,2033.306,2048.134,2024.185,2043.045,-0.4117,2041.712,000001.SH,94356536.0
5694,5e92c5c8d1add8fec462ceaf,000001.SSE,2014-04-01,64512636.953,14.154,2047.46,2050.681,2028.096,2031.005,0.6961,2033.306,000001.SH,83286576.0
5695,5e92c5c8d1add8fec462ceae,000001.SSE,2014-04-02,77940636.053,11.528,2058.988,2060.778,2046.742,2049.423,0.563,2047.46,000001.SH,102658525.0
5696,5e92c5c8d1add8fec462cead,000001.SSE,2014-04-03,79480900.734,-15.286,2043.702,2066.007,2037.447,2063.497,-0.7424,2058.988,000001.SH,108618421.0
5697,5e92c5c8d1add8fec462ceac,000001.SSE,2014-04-04,66368648.237,15.129,2058.831,2060.104,2035.221,2037.552,0.7403,2043.702,000001.SH,83189056.0
5698,5e92c5c8d1add8fec462ceab,000001.SSE,2014-04-08,107966361.324,39.453,2098.284,2102.452,2052.9,2054.53,1.9163,2058.831,000001.SH,133370983.0
5699,5e92c5c8d1add8fec462ceaa,000001.SSE,2014-04-09,87366776.078,6.953,2105.237,2108.75,2095.64,2100.651,0.3314,2098.284,000001.SH,105340471.0
5700,5e92c5c8d1add8fec462cea9,000001.SSE,2014-04-10,129842345.861,29.063,2134.3,2146.67,2098.079,2105.876,1.3805,2105.237,000001.SH,156789609.0
5701,5e92c5c8d1add8fec462cea8,000001.SSE,2014-04-11,111636809.84,-3.758,2130.542,2138.651,2120.179,2130.368,-0.1761,2134.3,000001.SH,131768359.0
5702,5e92c5c8d1add8fec462cea7,000001.SSE,2014-04-14,86591714.588,0.997,2131.539,2134.434,2116.61,2127.409,0.0468,2130.542,000001.SH,102077853.0
5703,5e92c5c8d1add8fec462cea6,000001.SSE,2014-04-15,91135360.828,-29.938,2101.601,2125.902,2098.15,2125.902,-1.4045,2131.539,000001.SH,107531151.0
5704,5e92c5c8d1add8fec462cea5,000001.SSE,2014-04-16,75099477.74,3.521,2105.122,2112.05,2092.157,2097.213,0.1675,2101.601,000001.SH,89361657.0
5705,5e92c5c8d1add8fec462cea4,000001.SSE,2014-04-17,74257033.528,-6.237,2098.885,2110.716,2095.714,2108.947,-0.2963,2105.122,000001.SH,89896325.0
5706,5e92c5c8d1add8fec462cea3,000001.SSE,2014-04-18,72555982.418,-1.137,2097.748,2099.637,2081.185,2091.48,-0.0542,2098.885,000001.SH,88155695.0
5707,5e92c5c8d1add8fec462cea2,000001.SSE,2014-04-21,81654552.342,-31.922,2065.826,2103.078,2065.234,2085.98,-1.5217,2097.748,000001.SH,96378369.0
5708,5e92c5c8d1add8fec462cea1,000001.SSE,2014-04-22,82468105.678,7.005,2072.831,2073.663,2047.332,2062.787,0.3391,2065.826,000001.SH,98719882.0
5709,5e92c5c8d1add8fec462cea0,000001.SSE,2014-04-23,66156169.573,-5.449,2067.382,2076.349,2059.109,2068.084,-0.2629,2072.831,000001.SH,78531521.0
5710,5e92c5c8d1add8fec462ce9f,000001.SSE,2014-04-24,64407532.37,-10.349,2057.033,2075.757,2056.193,2064.156,-0.5006,2067.382,000001.SH,78185955.0
5711,5e92c5c8d1add8fec462ce9e,000001.SSE,2014-04-25,74155877.478,-20.514,2036.519,2065.643,2035.566,2060.538,-0.9973,2057.033,000001.SH,93042333.0
5712,5e92c5c8d1add8fec462ce9d,000001.SSE,2014-04-28,68541492.566,-33.032,2003.487,2035.99,2000.137,2033.337,-1.622,2036.519,000001.SH,89795262.0
5713,5e92c5c8d1add8fec462ce9c,000001.SSE,2014-04-29,56776480.98,16.854,2020.341,2021.68,1997.64,2001.896,0.8412,2003.487,000001.SH,76221275.0
5714,5e92c5c8d1add8fec462ce9b,000001.SSE,2014-04-30,57677357.948,6.017,2026.358,2029.538,2016.577,2020.438,0.2978,2020.341,000001.SH,74528578.0
5715,5e92c5c8d1add8fec462ce9a,000001.SSE,2014-05-05,60093487.736,0.995,2027.353,2028.957,2007.351,2022.178,0.0491,2026.358,000001.SH,79933395.0
5716,5e92c5c8d1add8fec462ce99,000001.SSE,2014-05-06,57548110.85,0.685,2028.038,2038.705,2021.485,2024.256,0.0338,2027.353,000001.SH,74609411.0
5717,5e92c5c8d1add8fec462ce98,000001.SSE,2014-05-07,57558051.925,-17.955,2010.083,2024.631,2008.451,2023.152,-0.8853,2028.038,000001.SH,74360192.0
5718,5e92c5c8d1add8fec462ce97,000001.SSE,2014-05-08,59529365.546,5.191,2015.274,2036.941,2005.685,2006.853,0.2582,2010.083,000001.SH,77865393.0
5719,5e92c5c8d1add8fec462ce96,000001.SSE,2014-05-09,57505383.717,-4.139,2011.135,2020.454,2001.3,2016.501,-0.2054,2015.274,000001.SH,76224244.0
5720,5e92c5c8d1add8fec462ce95,000001.SSE,2014-05-12,88097002.894,41.736,2052.871,2055.506,2016.638,2022.932,2.0752,2011.135,000001.SH,115742077.0
5721,5e92c5c8d1add8fec462ce94,000001.SSE,2014-05-13,73741718.051,-2.143,2050.728,2061.06,2043.547,2055.079,-0.1044,2052.871,000001.SH,97223388.0
5722,5e92c5c8d1add8fec462ce93,000001.SSE,2014-05-14,56455292.293,-2.818,2047.91,2056.574,2042.744,2049.27,-0.1374,2050.728,000001.SH,72011125.0
5723,5e92c5c8d1add8fec462ce92,000001.SSE,2014-05-15,59773445.331,-22.936,2024.974,2047.316,2022.861,2044.377,-1.12,2047.91,000001.SH,75845154.0
5724,5e92c5c8d1add8fec462ce91,000001.SSE,2014-05-16,51625885.302,1.53,2026.504,2027.756,2012.694,2023.596,0.0756,2024.974,000001.SH,66353660.0
5725,5e92c5c8d1add8fec462ce90,000001.SSE,2014-05-19,52975245.931,-21.321,2005.183,2023.267,1996.015,2023.014,-1.0521,2026.504,000001.SH,65329438.0
5726,5e92c5c8d1add8fec462ce8f,000001.SSE,2014-05-20,49549015.106,2.936,2008.119,2018.156,2002.759,2011.846,0.1464,2005.183,000001.SH,61345382.0
5727,5e92c5c8d1add8fec462ce8e,000001.SSE,2014-05-21,48415094.175,16.832,2024.951,2025.194,1991.055,2001.306,0.8382,2008.119,000001.SH,61811547.0
5728,5e92c5c8d1add8fec462ce8d,000001.SSE,2014-05-22,59501663.401,-3.666,2021.285,2041.96,2018.877,2023.148,-0.181,2024.951,000001.SH,74728474.0
5729,5e92c5c8d1add8fec462ce8c,000001.SSE,2014-05-23,51464939.986,13.284,2034.569,2034.569,2017.739,2020.115,0.6572,2021.285,000001.SH,63488065.0
5730,5e92c5c8d1add8fec462ce8b,000001.SSE,2014-05-26,59840433.362,6.907,2041.476,2045.381,2035.094,2042.028,0.3395,2034.569,000001.SH,70281220.0
5731,5e92c5c8d1add8fec462ce8a,000001.SSE,2014-05-27,55920518.535,-6.911,2034.565,2044.148,2032.839,2039.791,-0.3385,2041.476,000001.SH,67577889.0
5732,5e92c5c8d1add8fec462ce89,000001.SSE,2014-05-28,68602224.952,15.663,2050.228,2052.656,2029.336,2034.561,0.7698,2034.565,000001.SH,81338642.0
5733,5e92c5c8d1add8fec462ce88,000001.SSE,2014-05-29,69472513.686,-9.633,2040.595,2057.077,2039.238,2051.84,-0.4699,2050.228,000001.SH,81242921.0
5734,5e92c5c8d1add8fec462ce87,000001.SSE,2014-05-30,62353642.382,-1.383,2039.212,2046.96,2031.373,2040.394,-0.0678,2040.595,000001.SH,75148898.0
5735,5e92c5c8d1add8fec462ce86,000001.SSE,2014-06-03,59296437.014,-0.907,2038.305,2049.576,2037.3,2039.196,-0.0445,2039.212,000001.SH,71584124.0
5736,5e92c5c8d1add8fec462ce85,000001.SSE,2014-06-04,57467546.43,-13.471,2024.834,2038.481,2012.913,2037.989,-0.6609,2038.305,000001.SH,72412771.0
5737,5e92c5c8d1add8fec462ce84,000001.SSE,2014-06-05,56376142.155,16.044,2040.878,2041.701,2016.175,2019.442,0.7924,2024.834,000001.SH,67949536.0
5738,5e92c5c8d1add8fec462ce83,000001.SSE,2014-06-06,55124242.502,-10.922,2029.956,2041.573,2022.158,2040.864,-0.5352,2040.878,000001.SH,66021744.0
5739,5e92c5c8d1add8fec462ce82,000001.SSE,2014-06-09,55139842.258,0.546,2030.502,2045.255,2023.198,2024.942,0.0269,2029.956,000001.SH,64788317.0
5740,5e92c5c8d1add8fec462ce81,000001.SSE,2014-06-10,65406104.835,22.03,2052.532,2052.765,2026.389,2033.207,1.085,2030.502,000001.SH,79623717.0
5741,5e92c5c8d1add8fec462ce80,000001.SSE,2014-06-11,63177390.287,2.416,2054.948,2056.631,2045.407,2049.128,0.1177,2052.532,000001.SH,74444354.0
5742,5e92c5c8d1add8fec462ce7f,000001.SSE,2014-06-12,69306421.819,-3.235,2051.713,2057.105,2045.962,2051.582,-0.1574,2054.948,000001.SH,81711186.0
5743,5e92c5c8d1add8fec462ce7e,000001.SSE,2014-06-13,82546974.059,19.002,2070.715,2073.596,2048.618,2049.206,0.9262,2051.713,000001.SH,97174806.0
5744,5e92c5c8d1add8fec462ce7d,000001.SSE,2014-06-16,79953076.117,15.268,2085.983,2087.322,2069.441,2070.699,0.7373,2070.715,000001.SH,95939770.0
5745,5e92c5c8d1add8fec462ce7c,000001.SSE,2014-06-17,70923265.343,-19.285,2066.698,2080.482,2064.666,2080.482,-0.9245,2085.983,000001.SH,87800481.0
5746,5e92c5c8d1add8fec462ce7b,000001.SSE,2014-06-18,70472931.939,-11.179,2055.519,2066.913,2051.746,2064.383,-0.5409,2066.698,000001.SH,87245350.0
5747,5e92c5c8d1add8fec462ce7a,000001.SSE,2014-06-19,74628946.056,-31.784,2023.735,2059.255,2017.653,2054.62,-1.5463,2055.519,000001.SH,92914274.0
5748,5e92c5c8d1add8fec462ce79,000001.SSE,2014-06-20,53224269.342,2.939,2026.674,2027.148,2010.53,2013.414,0.1452,2023.735,000001.SH,67167246.0
5749,5e92c5c8d1add8fec462ce78,000001.SSE,2014-06-23,57772730.103,-2.309,2024.365,2033.32,2022.917,2026.226,-0.1139,2026.674,000001.SH,70485162.0
5750,5e92c5c8d1add8fec462ce77,000001.SSE,2014-06-24,61684910.986,9.566,2033.931,2034.707,2021.75,2023.699,0.4725,2024.365,000001.SH,71214634.0
5751,5e92c5c8d1add8fec462ce76,000001.SSE,2014-06-25,55989137.975,-8.429,2025.502,2030.616,2018.36,2030.433,-0.4144,2033.931,000001.SH,67539610.0
5752,5e92c5c8d1add8fec462ce75,000001.SSE,2014-06-26,66534274.736,13.175,2038.677,2040.754,2025.314,2025.662,0.6505,2025.502,000001.SH,80955778.0
5753,5e92c5c8d1add8fec462ce74,000001.SSE,2014-06-27,76710586.646,-2.167,2036.51,2043.982,2025.073,2031.907,-0.1063,2038.677,000001.SH,97592017.0
5754,5e92c5c8d1add8fec462ce73,000001.SSE,2014-06-30,80011169.57,11.919,2048.327,2052.342,2038.527,2038.613,0.5853,2036.408,000001.SH,96666598.0
5755,5e92c5c8d1add8fec462ce72,000001.SSE,2014-07-01,83499762.384,2.054,2050.381,2052.635,2041.937,2051.225,0.1003,2048.327,000001.SH,98457409.0
5756,5e92c5c8d1add8fec462ce71,000001.SSE,2014-07-02,89304983.545,9.037,2059.418,2060.595,2044.035,2049.485,0.4407,2050.381,000001.SH,109553911.0
5757,5e92c5c8d1add8fec462ce70,000001.SSE,2014-07-03,96182469.062,3.811,2063.229,2066.641,2048.081,2051.632,0.1851,2059.418,000001.SH,122926582.0
5758,5e92c5c8d1add8fec462ce6f,000001.SSE,2014-07-04,83596436.667,-3.854,2059.375,2065.078,2054.217,2062.358,-0.1868,2063.229,000001.SH,105008792.0
5759,5e92c5c8d1add8fec462ce6e,000001.SSE,2014-07-07,81471314.663,0.552,2059.927,2064.043,2050.887,2058.128,0.0268,2059.375,000001.SH,97168754.0
5760,5e92c5c8d1add8fec462ce6d,000001.SSE,2014-07-08,81584449.261,4.094,2064.021,2064.433,2047.204,2058.134,0.1987,2059.927,000001.SH,95053393.0
5761,5e92c5c8d1add8fec462ce6c,000001.SSE,2014-07-09,97183492.31,-25.409,2038.612,2062.474,2037.601,2061.635,-1.231,2064.021,000001.SH,113305841.0
5762,5e92c5c8d1add8fec462ce6b,000001.SSE,2014-07-10,84748630.822,-0.27,2038.342,2045.527,2034.956,2036.54,-0.0132,2038.612,000001.SH,97943819.0
5763,5e92c5c8d1add8fec462ce6a,000001.SSE,2014-07-11,86253717.656,8.619,2046.961,2051.737,2033.004,2033.869,0.4228,2038.342,000001.SH,105088083.0
5764,5e92c5c8d1add8fec462ce69,000001.SSE,2014-07-14,96357013.657,19.685,2066.646,2067.342,2044.901,2047.744,0.9617,2046.961,000001.SH,115119740.0
5765,5e92c5c8d1add8fec462ce68,000001.SSE,2014-07-15,102893914.47,3.711,2070.357,2070.358,2059.679,2065.9,0.1796,2066.646,000001.SH,124488768.0
5766,5e92c5c8d1add8fec462ce67,000001.SSE,2014-07-16,102029806.233,-3.081,2067.276,2075.493,2061.572,2068.343,-0.1488,2070.357,000001.SH,137128020.0
5767,5e92c5c8d1add8fec462ce66,000001.SSE,2014-07-17,79106281.032,-11.685,2055.591,2062.888,2046.189,2062.888,-0.5652,2067.276,000001.SH,104491812.0
5768,5e92c5c8d1add8fec462ce65,000001.SSE,2014-07-18,82510264.416,3.476,2059.067,2067.233,2045.996,2047.498,0.1691,2055.591,000001.SH,106641094.0
5769,5e92c5c8d1add8fec462ce64,000001.SSE,2014-07-21,75706180.211,-4.588,2054.479,2061.823,2049.175,2057.767,-0.2228,2059.067,000001.SH,93857870.0
5770,5e92c5c8d1add8fec462ce63,000001.SSE,2014-07-22,98702436.643,21.002,2075.481,2078.085,2049.815,2050.5,1.0223,2054.479,000001.SH,123191868.0
5771,5e92c5c8d1add8fec462ce62,000001.SSE,2014-07-23,106702129.235,3.008,2078.489,2088.192,2072.229,2074.195,0.1449,2075.481,000001.SH,137292211.0
5772,5e92c5c8d1add8fec462ce61,000001.SSE,2014-07-24,128677982.604,26.573,2105.062,2107.946,2079.632,2079.632,1.2785,2078.489,000001.SH,165676996.0
5773,5e92c5c8d1add8fec462ce60,000001.SSE,2014-07-25,111411572.985,21.552,2126.614,2127.217,2106.714,2108.714,1.0238,2105.062,000001.SH,142495826.0
5774,5e92c5c8d1add8fec462ce5f,000001.SSE,2014-07-28,180414429.611,51.334,2177.948,2181.496,2135.249,2135.249,2.4139,2126.614,000001.SH,236185752.0
5775,5e92c5c8d1add8fec462ce5e,000001.SSE,2014-07-29,159282497.674,5.244,2183.192,2193.523,2172.102,2179.826,0.2408,2177.948,000001.SH,200264257.0
5776,5e92c5c8d1add8fec462ce5d,000001.SSE,2014-07-30,149566550.479,-1.949,2181.243,2194.572,2177.244,2178.179,-0.0893,2183.192,000001.SH,184922187.0
5777,5e92c5c8d1add8fec462ce5c,000001.SSE,2014-07-31,132438451.526,20.319,2201.562,2202.126,2173.9,2179.543,0.9315,2181.243,000001.SH,164691654.0
5778,5e92c5c8d1add8fec462ce5b,000001.SSE,2014-08-01,151884026.694,-16.259,2185.303,2218.789,2184.641,2194.17,-0.7385,2201.562,000001.SH,191475042.0
5779,5e92c5c8d1add8fec462ce5a,000001.SSE,2014-08-04,140088823.113,38.028,2223.331,2224.068,2186.917,2190.036,1.7402,2185.303,000001.SH,174097403.0
5780,5e92c5c8d1add8fec462ce59,000001.SSE,2014-08-05,141474534.802,-3.386,2219.945,2226.838,2206.85,2224.632,-0.1523,2223.331,000001.SH,175386987.0
5781,5e92c5c8d1add8fec462ce58,000001.SSE,2014-08-06,140362855.726,-2.48,2217.465,2223.893,2192.993,2212.003,-0.1117,2219.945,000001.SH,177711707.0
5782,5e92c5c8d1add8fec462ce57,000001.SSE,2014-08-07,137306468.554,-29.796,2187.669,2220.568,2185.763,2216.659,-1.3437,2217.465,000001.SH,175233274.0
5783,5e92c5c8d1add8fec462ce56,000001.SSE,2014-08-08,109728992.06,6.756,2194.425,2199.578,2180.597,2188.709,0.3088,2187.669,000001.SH,135181443.0
5784,5e92c5c8d1add8fec462ce55,000001.SSE,2014-08-11,126096838.922,30.229,2224.654,2225.961,2198.314,2199.433,1.3775,2194.425,000001.SH,150583421.0
5785,5e92c5c8d1add8fec462ce54,000001.SSE,2014-08-12,132393972.973,-3.059,2221.595,2222.979,2210.0,2222.696,-0.1375,2224.654,000001.SH,154799046.0
5786,5e92c5c8d1add8fec462ce53,000001.SSE,2014-08-13,146490786.502,1.282,2222.877,2230.991,2202.443,2223.051,0.0577,2221.595,000001.SH,178062806.0
5787,5e92c5c8d1add8fec462ce52,000001.SSE,2014-08-14,141706657.539,-16.411,2206.466,2230.894,2204.384,2221.541,-0.7383,2222.877,000001.SH,170149123.0
5788,5e92c5c8d1add8fec462ce51,000001.SSE,2014-08-15,129406906.433,20.268,2226.734,2230.872,2203.242,2207.226,0.9186,2206.466,000001.SH,149978691.0
5789,5e92c5c8d1add8fec462ce50,000001.SSE,2014-08-18,141492842.935,12.732,2239.466,2242.035,2228.134,2229.804,0.5718,2226.734,000001.SH,163928626.0
5790,5e92c5c8d1add8fec462ce4f,000001.SSE,2014-08-19,155445477.469,5.864,2245.33,2246.016,2227.925,2242.34,0.2618,2239.466,000001.SH,177744592.0
5791,5e92c5c8d1add8fec462ce4e,000001.SSE,2014-08-20,139628054.173,-5.119,2240.211,2248.939,2233.892,2241.664,-0.228,2245.33,000001.SH,167658383.0
5792,5e92c5c8d1add8fec462ce4d,000001.SSE,2014-08-21,140879627.721,-9.753,2230.458,2240.077,2211.63,2239.568,-0.4354,2240.211,000001.SH,165733498.0
5793,5e92c5c8d1add8fec462ce4c,000001.SSE,2014-08-22,140353020.934,10.354,2240.812,2243.303,2225.267,2228.974,0.4642,2230.458,000001.SH,160111672.0
5794,5e92c5c8d1add8fec462ce4b,000001.SSE,2014-08-25,134450234.51,-11.538,2229.274,2241.553,2222.009,2241.1,-0.5149,2240.812,000001.SH,162119578.0
5795,5e92c5c8d1add8fec462ce4a,000001.SSE,2014-08-26,134123068.194,-22.168,2207.106,2232.785,2200.618,2225.291,-0.9944,2229.274,000001.SH,163507424.0
5796,5e92c5c8d1add8fec462ce49,000001.SSE,2014-08-27,104090409.512,2.359,2209.465,2216.67,2204.048,2207.03,0.1069,2207.106,000001.SH,120885885.0
5797,5e92c5c8d1add8fec462ce48,000001.SSE,2014-08-28,109266624.772,-13.647,2195.818,2219.473,2194.861,2210.484,-0.6177,2209.465,000001.SH,124229014.0
5798,5e92c5c8d1add8fec462ce47,000001.SSE,2014-08-29,93043872.85,21.382,2217.2,2218.696,2193.263,2198.946,0.9738,2195.818,000001.SH,105202496.0
5799,5e92c5c8d1add8fec462ce46,000001.SSE,2014-09-01,117215899.895,18.311,2235.511,2236.286,2217.685,2220.129,0.8259,2217.2,000001.SH,129166583.0
5800,5e92c5c8d1add8fec462ce45,000001.SSE,2014-09-02,170931776.839,30.535,2266.046,2267.509,2234.378,2239.684,1.3659,2235.511,000001.SH,192124869.0
5801,5e92c5c8d1add8fec462ce44,000001.SSE,2014-09-03,187558381.475,22.581,2288.627,2290.547,2268.1,2268.395,0.9965,2266.046,000001.SH,212478998.0
5802,5e92c5c8d1add8fec462ce43,000001.SSE,2014-09-04,179385894.224,18.235,2306.862,2307.701,2283.277,2290.029,0.7968,2288.627,000001.SH,199489978.0
5803,5e92c5c8d1add8fec462ce42,000001.SSE,2014-09-05,185839820.854,19.57,2326.432,2327.557,2307.447,2311.305,0.8483,2306.862,000001.SH,213181917.0
5804,5e92c5c8d1add8fec462ce41,000001.SSE,2014-09-09,172908499.146,0.095,2326.527,2331.917,2315.894,2328.426,0.0041,2326.432,000001.SH,196990318.0
5805,5e92c5c8d1add8fec462ce40,000001.SSE,2014-09-10,163454522.872,-8.222,2318.305,2321.908,2306.421,2318.496,-0.3534,2326.527,000001.SH,189828991.0
5806,5e92c5c8d1add8fec462ce3f,000001.SSE,2014-09-11,197232656.997,-6.626,2311.679,2343.595,2304.602,2315.732,-0.2858,2318.305,000001.SH,222221798.0
5807,5e92c5c8d1add8fec462ce3e,000001.SSE,2014-09-12,162102898.337,20.271,2331.95,2331.95,2302.775,2308.346,0.8769,2311.679,000001.SH,193471540.0
5808,5e92c5c8d1add8fec462ce3d,000001.SSE,2014-09-15,185393630.086,7.19,2339.14,2340.449,2321.593,2330.187,0.3083,2331.95,000001.SH,215112414.0
5809,5e92c5c8d1add8fec462ce3c,000001.SSE,2014-09-16,237659243.986,-42.585,2296.555,2347.935,2293.869,2341.027,-1.8205,2339.14,000001.SH,302694111.0
5810,5e92c5c8d1add8fec462ce3b,000001.SSE,2014-09-17,159121789.572,11.338,2307.893,2309.048,2282.795,2298.982,0.4937,2296.555,000001.SH,210842453.0
5811,5e92c5c8d1add8fec462ce3a,000001.SSE,2014-09-18,144518521.039,8.035,2315.928,2319.875,2297.931,2303.85,0.3482,2307.893,000001.SH,189089045.0
