,ts_code,symbol,name,area,industry,fullname,enname,market,exchange,curr_type,list_status,list_date,delist_date,is_hs
2910,600864.SH,600864,哈投股份,黑龙江,证券,哈尔滨哈投投资股份有限公司,"Harbin Hatou Investment Co.,Ltd",主板,SSE,CNY,L,19940809,,N
2911,600865.SH,600865,百大集团,浙江,百货,百大集团股份有限公司,"Baida Group Co.,Ltd.",主板,SSE,CNY,L,19940809,,N
2912,600866.SH,600866,星湖科技,广东,食品,广东肇庆星湖生物科技股份有限公司,"STAR LAKE Bioscience Co.,Inc Zhaoqing Guangdong",主板,SSE,CNY,L,19940818,,N
2913,600867.SH,600867,通化东宝,吉林,生物制药,通化东宝药业股份有限公司,"Tonghua Dongbao Pharmaceutical Co.,Ltd.",主板,SSE,CNY,L,19940824,,H
2914,600868.SH,600868,梅雁吉祥,广东,水力发电,广东梅雁吉祥水电股份有限公司,"Guangdong Meiyan Jixiang Hydropower Co.,Ltd.",主板,SSE,CNY,L,19940912,,N
2915,600869.SH,600869,智慧能源,青海,电气设备,远东智慧能源股份有限公司,"Far East Smarter Energy Co.,Ltd",主板,SSE,CNY,L,19950206,,N
2916,600870.SH,600870,ST厦华,福建,家用电器,厦门华侨电子股份有限公司,"Xiamen Overseas Chinese Electronic Co.,Ltd.",主板,SSE,CNY,L,19950228,,N
2917,600871.SH,600871,石化油服,北京,石油开采,中石化石油工程技术服务股份有限公司,Sinopec Oilfield Service Corporation,主板,SSE,CNY,L,19950411,,H
2918,600872.SH,600872,中炬高新,广东,食品,中炬高新技术实业(集团)股份有限公司,"Jonjee Hi-Tech Industrial and Commercial Holding Co.,Ltd",主板,SSE,CNY,L,19950124,,H
2919,600873.SH,600873,梅花生物,西藏,食品,梅花生物科技集团股份有限公司,"Meihua Holdings Group Co.,Ltd",主板,SSE,CNY,L,19950217,,N
2920,600874.SH,600874,创业环保,天津,环境保护,天津创业环保集团股份有限公司,Tianjin Capital Environmental Protection Group Company Limited,主板,SSE,CNY,L,19950630,,H
2921,600875.SH,600875,东方电气,四川,电气设备,东方电气股份有限公司,Dongfang Electric Corporation Limited,主板,SSE,CNY,L,19951010,,H
2922,600876.SH,600876,洛阳玻璃,河南,玻璃,洛阳玻璃股份有限公司,Luoyang Glass Company Limited,主板,SSE,CNY,L,19951031,,H
2923,600877.SH,600877,*ST电能,重庆,电气设备,中电科能源股份有限公司,"Cetc Energy Joint-Stock Co.,Ltd.",主板,SSE,CNY,L,19951013,,N
2924,600879.SH,600879,航天电子,湖北,航空,航天时代电子技术股份有限公司,"China Aerospace Times Electronics Co.,Ltd.",主板,SSE,CNY,L,19951115,,H
2925,600880.SH,600880,博瑞传播,四川,广告包装,成都博瑞传播股份有限公司,"Chengdu B-Ray Media Co.,Ltd.",主板,SSE,CNY,L,19951115,,N
2926,600881.SH,600881,亚泰集团,吉林,水泥,吉林亚泰(集团)股份有限公司,"Jilin Yatai (Group) Co.,Ltd.",主板,SSE,CNY,L,19951115,,N
2927,600882.SH,600882,妙可蓝多,上海,乳制品,上海妙可蓝多食品科技股份有限公司,"Shanghai Milkground Food Tech Co., Ltd.",主板,SSE,CNY,L,19951206,,N
2928,600883.SH,600883,博闻科技,云南,水泥,云南博闻科技实业股份有限公司,"Yunnan Bowin Technology Industry Co.,Ltd",主板,SSE,CNY,L,19951208,,N
2929,600884.SH,600884,杉杉股份,浙江,综合类,宁波杉杉股份有限公司,"Ningbo Shanshan Co.,Ltd.",主板,SSE,CNY,L,19960130,,N
2930,600885.SH,600885,宏发股份,湖北,电气设备,宏发科技股份有限公司,"Hongfa Technology Co., Ltd.",主板,SSE,CNY,L,19960205,,H
2931,600886.SH,600886,国投电力,北京,水力发电,国投电力控股股份有限公司,"SDIC Power Holdings Co.,Ltd.",主板,SSE,CNY,L,19960118,,H
2932,600887.SH,600887,伊利股份,内蒙,乳制品,内蒙古伊利实业集团股份有限公司,"Inner Mongolia Yili Industrial Group Co.,Ltd.",主板,SSE,CNY,L,19960312,,H
2933,600888.SH,600888,新疆众和,新疆,铝,新疆众和股份有限公司,"Xinjiang Joinworld Co.,Ltd.",主板,SSE,CNY,L,19960215,,N
2934,600889.SH,600889,南京化纤,江苏,化纤,南京化纤股份有限公司,"Nanjing Chemical Fibre Co.,Ltd",主板,SSE,CNY,L,19960308,,N
2935,600890.SH,600890,中房股份,北京,区域地产,中房置业股份有限公司,"CRED Holding Co.,Ltd",主板,SSE,CNY,L,19960318,,N
2936,600891.SH,600891,*ST秋林,黑龙江,百货,哈尔滨秋林集团股份有限公司,"Harbin Churin Group Jointstock Co.,Ltd.",主板,SSE,CNY,L,19960325,,N
2937,600892.SH,600892,大晟文化,深圳,影视音像,大晟时代文化投资股份有限公司,"Dasheng Times Cultural Investment Co.,Ltd.",主板,SSE,CNY,L,19960315,,N
2938,600893.SH,600893,航发动力,陕西,航空,中国航发动力股份有限公司,"Aecc Aviation Power Co,Ltd",主板,SSE,CNY,L,19960408,,H
2939,600894.SH,600894,广日股份,广东,运输设备,广州广日股份有限公司,"Guangzhou Guangri Stock Co., Ltd.",主板,SSE,CNY,L,19960328,,N
2940,600895.SH,600895,张江高科,上海,园区开发,上海张江高科技园区开发股份有限公司,"Shanghai Zhangjiang Hi-Tech Park Development Co.,Ltd",主板,SSE,CNY,L,19960422,,H
2941,600896.SH,600896,览海投资,海南,医疗保健,览海医疗产业投资股份有限公司,"LANHAI MEDICAL INVESTMENT CO.,LTD.",主板,SSE,CNY,L,19960503,,N
2942,600897.SH,600897,厦门空港,福建,机场,元翔(厦门)国际航空港股份有限公司,"Xiamen International Airport Co., Ltd",主板,SSE,CNY,L,19960531,,H
2943,600898.SH,600898,国美通讯,山东,通信设备,国美通讯设备股份有限公司,"Gome Telecom Equipment Co., Ltd.",主板,SSE,CNY,L,19960418,,N
2944,600900.SH,600900,长江电力,北京,水力发电,中国长江电力股份有限公司,"China Yangtze Power Co., Ltd.",主板,SSE,CNY,L,20031118,,H
2945,600901.SH,600901,江苏租赁,江苏,多元金融,江苏金融租赁股份有限公司,"Jiangsu Financial Leasing Co., Ltd.",主板,SSE,CNY,L,20180301,,N
2946,600903.SH,600903,贵州燃气,贵州,供气供热,贵州燃气集团股份有限公司,Guizhou Gas Group Corporation Ltd.,主板,SSE,CNY,L,20171107,,H
2947,600908.SH,600908,无锡银行,江苏,银行,无锡农村商业银行股份有限公司,"Wuxi Rural Commercial Bank Co.,Ltd",主板,SSE,CNY,L,20160923,,N
2948,600909.SH,600909,华安证券,安徽,证券,华安证券股份有限公司,"Huaan Securities Co.,Ltd.",主板,SSE,CNY,L,20161206,,H
2949,600917.SH,600917,重庆燃气,重庆,供气供热,重庆燃气集团股份有限公司,Chongqing Gas Group Corporation Ltd.,主板,SSE,CNY,L,20140930,,H
2950,600919.SH,600919,江苏银行,江苏,银行,江苏银行股份有限公司,"Bank of Jiangsu Co.,Ltd.",主板,SSE,CNY,L,20160802,,H
2951,600926.SH,600926,杭州银行,浙江,银行,杭州银行股份有限公司,"Bank of Hangzhou Co., Ltd.",主板,SSE,CNY,L,20161027,,H
2952,600928.SH,600928,西安银行,陕西,银行,西安银行股份有限公司,"Bank of Xi'an Co.,Ltd.",主板,SSE,CNY,L,20190301,,H
2953,600929.SH,600929,湖南盐业,湖南,食品,湖南盐业股份有限公司,"Hunan Salt Industry Co.,Ltd.",主板,SSE,CNY,L,20180326,,N
2954,600933.SH,600933,爱柯迪,浙江,汽车配件,爱柯迪股份有限公司,"Ikd Co., Ltd.",主板,SSE,CNY,L,20171117,,H
2955,600936.SH,600936,广西广电,广西,影视音像,广西广播电视信息网络股份有限公司,Guangxi Radio and Television Information Network Corporation Limited,主板,SSE,CNY,L,20160815,,N
2956,600939.SH,600939,重庆建工,重庆,建筑工程,重庆建工集团股份有限公司,"Chongqing Construction Engineering Group Co.,Ltd",主板,SSE,CNY,L,20170221,,N
2957,600958.SH,600958,东方证券,上海,证券,东方证券股份有限公司,Orient Securities Company Limited,主板,SSE,CNY,L,20150323,,H
2958,600959.SH,600959,江苏有线,江苏,影视音像,江苏省广电有线信息网络股份有限公司,Jiangsu Broadcasting Cable Information Network Corporation Limited,主板,SSE,CNY,L,20150428,,N
2959,600960.SH,600960,渤海汽车,山东,汽车配件,渤海汽车系统股份有限公司,"Bohai Automotive Systems CO.,LTD.",主板,SSE,CNY,L,20040407,,N
2960,600961.SH,600961,株冶集团,湖南,铅锌,株洲冶炼集团股份有限公司,"Zhuzhou Smelter Group Co.,Ltd.",主板,SSE,CNY,L,20040830,,N
2961,600962.SH,600962,国投中鲁,北京,软饮料,国投中鲁果汁股份有限公司,"SDIC Zhonglu Fruit Juice Co., Ltd.",主板,SSE,CNY,L,20040622,,N
2962,600963.SH,600963,岳阳林纸,湖南,造纸,岳阳林纸股份有限公司,"Yueyang Forest & Paper Co., Ltd.",主板,SSE,CNY,L,20040525,,N
2963,600965.SH,600965,福成股份,河北,农业综合,河北福成五丰食品股份有限公司,"Fortune Ng Fung Food (Hebei) Co.,Ltd",主板,SSE,CNY,L,20040713,,N
2964,600966.SH,600966,博汇纸业,山东,造纸,山东博汇纸业股份有限公司,"Shandong Bohui Paper Industry Co.,Ltd.",主板,SSE,CNY,L,20040608,,N
2965,600967.SH,600967,内蒙一机,内蒙,运输设备,内蒙古第一机械集团股份有限公司,"Inner Mongolia First Machinery GroupCo.,Ltd.",主板,SSE,CNY,L,20040518,,H
2966,600968.SH,600968,海油发展,北京,石油开采,中海油能源发展股份有限公司,Cnooc Energy Technology & Services Limited,主板,SSE,CNY,L,20190626,,H
2967,600969.SH,600969,郴电国际,湖南,水力发电,湖南郴电国际发展股份有限公司,"Hunan Chendian International Developmentco.,ltd",主板,SSE,CNY,L,20040408,,N
2968,600970.SH,600970,中材国际,江苏,建筑工程,中国中材国际工程股份有限公司,"Sinoma International Engineering Co.,Ltd",主板,SSE,CNY,L,20050412,,H
2969,600971.SH,600971,恒源煤电,安徽,煤炭开采,安徽恒源煤电股份有限公司,"Anhui Hengyuan Coal Industry and Electricity Power Co.,Ltd",主板,SSE,CNY,L,20040817,,H
2970,600973.SH,600973,宝胜股份,江苏,电气设备,宝胜科技创新股份有限公司,"Baosheng Science and Technology Innovation Co.,Ltd.",主板,SSE,CNY,L,20040802,,H
2971,600975.SH,600975,新五丰,湖南,农业综合,湖南新五丰股份有限公司,"Hunan New Wellful Co.,Ltd.",主板,SSE,CNY,L,20040609,,H
2972,600976.SH,600976,健民集团,湖北,中成药,健民药业集团股份有限公司,"Jianmin Pharmaceutical Group Co., Ltd.",主板,SSE,CNY,L,20040419,,N
2973,600977.SH,600977,中国电影,北京,影视音像,中国电影股份有限公司,"China Film Co.,Ltd.",主板,SSE,CNY,L,20160809,,H
2974,600978.SH,600978,宜华生活,广东,家居用品,宜华生活科技股份有限公司,"Yihua Lifestyle Technology Co., Ltd.",主板,SSE,CNY,L,20040824,,N
2975,600979.SH,600979,广安爱众,四川,水力发电,四川广安爱众股份有限公司,"Sichuan Guangan AAA Public Co., Ltd",主板,SSE,CNY,L,20040906,,N
2976,600980.SH,600980,北矿科技,北京,元器件,北矿科技股份有限公司,"BGRIMM Technology Co., Ltd.",主板,SSE,CNY,L,20040512,,N
2977,600981.SH,600981,汇鸿集团,江苏,商贸代理,江苏汇鸿国际集团股份有限公司,Jiangsu High Hope International Group Corporation,主板,SSE,CNY,L,20040630,,N
2978,600982.SH,600982,宁波热电,浙江,供气供热,宁波热电股份有限公司,"Ningbo Thermal Power Co.,Ltd",主板,SSE,CNY,L,20040706,,N
2979,600983.SH,600983,惠而浦,安徽,家用电器,惠而浦(中国)股份有限公司,"Whirlpool (China) Co., Ltd.",主板,SSE,CNY,L,20040727,,N
2980,600984.SH,600984,建设机械,陕西,工程机械,陕西建设机械股份有限公司,"Shaanxi Construction Machinery Co.,Ltd",主板,SSE,CNY,L,20040707,,N
2981,600985.SH,600985,淮北矿业,安徽,煤炭开采,淮北矿业控股股份有限公司,"Huaibei Mining Holdings Co.,Ltd.",主板,SSE,CNY,L,20040428,,H
2982,600986.SH,600986,科达股份,山东,互联网,科达集团股份有限公司,"Keda Group Co., Ltd.",主板,SSE,CNY,L,20040426,,H
2983,600987.SH,600987,航民股份,浙江,纺织,浙江航民股份有限公司,"Zhejiang Hangmin Co.,Ltd",主板,SSE,CNY,L,20040809,,H
2984,600988.SH,600988,赤峰黄金,内蒙,黄金,赤峰吉隆黄金矿业股份有限公司,"Chifeng Jilong Gold Mining Co.,Ltd.",主板,SSE,CNY,L,20040414,,N
2985,600989.SH,600989,宝丰能源,宁夏,化工原料,宁夏宝丰能源集团股份有限公司,"Ningxia Baofeng Energy Group Co., Ltd.",主板,SSE,CNY,L,20190516,,H
2986,600990.SH,600990,四创电子,安徽,通信设备,安徽四创电子股份有限公司,"Anhui Sun Create Electronics Co.,Ltd",主板,SSE,CNY,L,20040510,,H
2987,600992.SH,600992,贵绳股份,贵州,钢加工,贵州钢绳股份有限公司,"Guizhou Wire Rope Co., Ltd",主板,SSE,CNY,L,20040514,,N
2988,600993.SH,600993,马应龙,湖北,中成药,马应龙药业集团股份有限公司,"Mayinglong Pharmaceutical Group Co.,Ltd",主板,SSE,CNY,L,20040517,,H
2989,600995.SH,600995,文山电力,云南,水力发电,云南文山电力股份有限公司,"Yunnan Wenshan Electric Power Co.,Ltd.",主板,SSE,CNY,L,20040615,,N
2990,600996.SH,600996,贵广网络,贵州,影视音像,贵州省广播电视信息网络股份有限公司,"Guizhou BC&TV Information Network CO.,LTD",主板,SSE,CNY,L,20161226,,H
2991,600997.SH,600997,开滦股份,河北,煤炭开采,开滦能源化工股份有限公司,"Kailuan Energy Chemical Co.,Ltd.",主板,SSE,CNY,L,20040602,,N
2992,600998.SH,600998,九州通,湖北,医药商业,九州通医药集团股份有限公司,"Jointown Pharmaceutical Group Co., Ltd",主板,SSE,CNY,L,20101102,,H
2993,600999.SH,600999,招商证券,深圳,证券,招商证券股份有限公司,"China Merchants Securities Co., Ltd",主板,SSE,CNY,L,20091117,,H
2994,601000.SH,601000,唐山港,河北,港口,唐山港集团股份有限公司,"Tangshan Port Group Co.,Ltd.",主板,SSE,CNY,L,20100705,,H
2995,601001.SH,601001,大同煤业,山西,煤炭开采,大同煤业股份有限公司,"Datong Coal Industry Co., Ltd",主板,SSE,CNY,L,20060623,,H
2996,601002.SH,601002,晋亿实业,浙江,机械基件,晋亿实业股份有限公司,"Gem-Year Industrial Co.,Ltd.",主板,SSE,CNY,L,20070126,,H
2997,601003.SH,601003,柳钢股份,广西,普钢,柳州钢铁股份有限公司,"Liuzhou Iron & Steel Co.,Ltd.",主板,SSE,CNY,L,20070227,,H
2998,601005.SH,601005,重庆钢铁,重庆,普钢,重庆钢铁股份有限公司,Chongqing Iron & Steel Company Limited,主板,SSE,CNY,L,20070228,,H
2999,601006.SH,601006,大秦铁路,山西,铁路,大秦铁路股份有限公司,"Daqin Railway Co., Ltd.",主板,SSE,CNY,L,20060801,,H
3000,601007.SH,601007,金陵饭店,江苏,酒店餐饮,金陵饭店股份有限公司,"Jinling Hotel Corporation, Ltd.",主板,SSE,CNY,L,20070406,,N
3001,601008.SH,601008,连云港,江苏,港口,江苏连云港港口股份有限公司,"Jiangsu Lianyungang Port Co.,Ltd.",主板,SSE,CNY,L,20070426,,N
3002,601009.SH,601009,南京银行,江苏,银行,南京银行股份有限公司,"Bank of Nanjing Co.,Ltd.",主板,SSE,CNY,L,20070719,,H
3003,601010.SH,601010,文峰股份,江苏,超市连锁,文峰大世界连锁发展股份有限公司,Wenfeng Great World Chain Development Corporation,主板,SSE,CNY,L,20110603,,N
3004,601011.SH,601011,宝泰隆,黑龙江,焦炭加工,宝泰隆新材料股份有限公司,"Baotailong New Materials Co.,Ltd",主板,SSE,CNY,L,20110309,,N
3005,601012.SH,601012,隆基股份,陕西,半导体,隆基绿能科技股份有限公司,"Longi Green Energy Technology Co., Ltd.",主板,SSE,CNY,L,20120411,,H
3006,601015.SH,601015,陕西黑猫,陕西,焦炭加工,陕西黑猫焦化股份有限公司,"Shaanxi Heimao Coking Co., Ltd.",主板,SSE,CNY,L,20141105,,N
3007,601016.SH,601016,节能风电,北京,新型电力,中节能风力发电股份有限公司,CECEP Wind-Power Corporation,主板,SSE,CNY,L,20140929,,H
3008,601018.SH,601018,宁波港,浙江,港口,宁波舟山港股份有限公司,Ningbo Zhoushan Port Company Limited,主板,SSE,CNY,L,20100928,,H
3009,601019.SH,601019,山东出版,山东,出版业,山东出版传媒股份有限公司,"Shandong Publishing&Media Co.,Ltd",主板,SSE,CNY,L,20171122,,H
3010,601020.SH,601020,华钰矿业,西藏,铅锌,西藏华钰矿业股份有限公司,"Tibet Huayu Mining Co.,Ltd.",主板,SSE,CNY,L,20160316,,N
3011,601021.SH,601021,春秋航空,上海,空运,春秋航空股份有限公司,"Spring Airlines Co., Ltd.",主板,SSE,CNY,L,20150121,,H
3012,601028.SH,601028,玉龙股份,江苏,钢加工,江苏玉龙钢管股份有限公司,"Jiangsu Yulong Steel Pipe Co., Ltd.",主板,SSE,CNY,L,20111107,,N
3013,601038.SH,601038,一拖股份,河南,农用机械,第一拖拉机股份有限公司,First Tractor Company Limited,主板,SSE,CNY,L,20120808,,H
3014,601058.SH,601058,赛轮轮胎,山东,汽车配件,赛轮集团股份有限公司,"Sailun Group Co.,Ltd.",主板,SSE,CNY,L,20110630,,H
3015,601066.SH,601066,中信建投,北京,证券,中信建投证券股份有限公司,"China Securities Co.,Ltd.",主板,SSE,CNY,L,20180620,,H
3016,601068.SH,601068,中铝国际,北京,建筑工程,中铝国际工程股份有限公司,China Aluminum International Engineering Corporation Limited,主板,SSE,CNY,L,20180831,,H
3017,601069.SH,601069,西部黄金,新疆,黄金,西部黄金股份有限公司,"Western Region Gold Co., Ltd",主板,SSE,CNY,L,20150122,,H
3018,601077.SH,601077,渝农商行,重庆,银行,重庆农村商业银行股份有限公司,"Chongqing Rural Commercial Bank Co.,Ltd.",主板,SSE,CNY,L,20191029,,H
3019,601086.SH,601086,国芳集团,甘肃,百货,甘肃国芳工贸(集团)股份有限公司,Gansu Guofang Industry & Trade Group Limited by Share Ltd.,主板,SSE,CNY,L,20170929,,N
3020,601088.SH,601088,中国神华,北京,煤炭开采,中国神华能源股份有限公司,China Shenhua Energy Company Limited,主板,SSE,CNY,L,20071009,,H
3021,601098.SH,601098,中南传媒,湖南,出版业,中南出版传媒集团股份有限公司,"China South Publishing & Media Group Co., Ltd",主板,SSE,CNY,L,20101028,,H
3022,601099.SH,601099,太平洋,云南,证券,太平洋证券股份有限公司,"The Pacific Securities Co.,Ltd.",主板,SSE,CNY,L,20071228,,H
3023,601100.SH,601100,恒立液压,江苏,工程机械,江苏恒立液压股份有限公司,"Jiangsu Hengli  Hydraulic  CO.,Ltd.",主板,SSE,CNY,L,20111028,,H
3024,601101.SH,601101,昊华能源,北京,煤炭开采,北京昊华能源股份有限公司,"Beijing Haohua Energy Resource Co.,Ltd.",主板,SSE,CNY,L,20100331,,N
3025,601106.SH,601106,中国一重,黑龙江,工程机械,中国第一重型机械股份公司,China First Heavy Industries,主板,SSE,CNY,L,20100209,,N
3026,601107.SH,601107,四川成渝,四川,路桥,四川成渝高速公路股份有限公司,Sichuan Expressway Company Limited,主板,SSE,CNY,L,20090727,,H
3027,601108.SH,601108,财通证券,浙江,证券,财通证券股份有限公司,"Caitong Securities Co.,Ltd.",主板,SSE,CNY,L,20171024,,H
3028,601111.SH,601111,中国国航,北京,空运,中国国际航空股份有限公司,Air China Limited,主板,SSE,CNY,L,20060818,,H
3029,601113.SH,601113,ST华鼎,浙江,化纤,义乌华鼎锦纶股份有限公司,"Yiwu Huading Nylon Co.,Ltd.",主板,SSE,CNY,L,20110509,,N
3030,601116.SH,601116,三江购物,浙江,超市连锁,三江购物俱乐部股份有限公司,"Sanjiang Shopping Club Co.,Ltd",主板,SSE,CNY,L,20110302,,N
