,stock_identity,name,enquiry_date,enquiry_topic,enquiry_title,exchange
1093,600733.SSE,S*ST前锋,重大资产重组预案审核意见函,2018-01-26 17:10:22,关于对成都前锋电子股份有限公司重大资产置换及发行购买资产并募集配套资金暨关联交易报告书（草案）信息披,SSE
1094,600818.SSE,中路股份,重大资产重组预案审核意见函,2018-01-26 17:10:22,关于中路股份有限公司的重大资产重组预案审核意见函,SSE
1095,603429.SSE,集友股份,重大资产重组预案审核意见函,2018-01-26 17:10:22,关于安徽集友新材料股份有限公司的重大资产重组预案审核意见函,SSE
1096,600532.SSE,宏达矿业,问询函,2018-01-25 20:40:01,关于对上海宏达矿业股份有限公司股东权益变动事项的问询函,SSE
1097,600227.SSE,赤天化,问询函,2018-01-24 17:50:01,关于贵州赤天化股份有限公司的问询函,SSE
1098,600175.SSE,美都能源,问询函,2018-01-24 17:10:01,关于美都能源股份有限公司收购山东瑞福锂业的第三次问询函,SSE
1099,601933.SSE,永辉超市,问询函,2018-01-23 20:10:01,关于对永辉超市股份有限公司签订股权投资意向书的问询函,SSE
1100,603456.SSE,九洲药业,问询函,2018-01-22 20:20:01,关于浙江九洲药业股份有限公司的问询函,SSE
1101,603429.SSE,集友股份,问询函,2018-01-22 19:50:01,关于安徽集友新材料股份有限公司的问询函,SSE
1102,603188.SSE,亚邦股份,问询函,2018-01-22 17:40:01,关于江苏亚邦染料股份有限公司的问询函,SSE
1103,600267.SSE,海正药业,问询函,2018-01-19 18:30:01,关于浙江海正药业股份有限公司的问询函,SSE
1104,600610.SSE,中毅达,问询函,2018-01-17 21:40:02,关于上海中毅达股份有限公司的问询函,SSE
1105,601228.SSE,广州港,问询函,2018-01-17 19:30:01,关于对广州港股份有限公司媒体报道有关事项的问询函,SSE
1106,603098.SSE,森特股份,问询函,2018-01-17 18:30:01,关于森特士兴集团股份有限公司的问询函,SSE
1107,600870.SSE,厦华电子,重大资产重组预案审核意见函,2018-01-16 18:30:01,关于对厦门华侨电子股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易预案信息披露的问询函,SSE
1108,600645.SSE,中源协和,重大资产重组预案审核意见函,2018-01-15 18:30:01,关于中源协和细胞基因工程股份有限公司的重大资产重组预案信息披露问询函,SSE
1109,600146.SSE,商赢环球,问询函,2018-01-12 20:40:01,关于商赢环球股份有限公司的问询函,SSE
1110,600175.SSE,美都能源,问询函,2018-01-12 19:00:01,关于美都能源股份有限公司收购山东瑞福锂业的二次问询函,SSE
1111,600652.SSE,游久游戏,问询函,2018-01-11 17:20:01,关于上海游久游戏股份有限公司的问询函,SSE
1112,600567.SSE,山鹰纸业,问询函,2018-01-10 20:30:01,关于山鹰国际控股股份公司的问询函,SSE
1113,600828.SSE,茂业商业,问询函,2018-01-10 17:10:01,关于茂业商业股份有限公司的问询函,SSE
1114,601216.SSE,君正集团,问询函,2018-01-08 18:30:01,关于内蒙古君正能源化工集团股份有限公司的问询函,SSE
1115,600666.SSE,奥瑞德,重大资产重组预案审核意见函,2018-01-03 17:50:01,关于奥瑞德光电股份有限公司的重大资产重组预案信息披露的问询函,SSE
1116,600257.SSE,大湖股份,重大资产重组预案审核意见函,2018-01-03 17:20:01,关于大湖水殖股份有限公司的重大资产重组预案信息披露的问询函,SSE
1117,600026.SSE,中远海能,问询函,2018-01-03 17:10:33,关于对中远海运能源运输股份有限公司变更预计负债计提方式事项的问询函,SSE
1118,600575.SSE,皖江物流,问询函,2018-01-02 18:40:01,关于对安徽皖江物流（集团）股份有限公司控股股东整体改制方案获得原则批复事项的问询函,SSE
1119,600393.SSE,粤泰股份,问询函,2018-01-02 17:30:01,关于广州粤泰集团股份有限公司的问询函,SSE
1120,600687.SSE,刚泰控股,问询函,2018-01-02 17:10:15,关于甘肃刚泰控股（集团）股份有限公司的问询函,SSE
1121,600332.SSE,白云山,重大资产重组预案审核意见函,2017-12-29 18:30:01,关于广州白云山医药集团股份有限公司的重大资产重组预案信息披露的问询函,SSE
1122,600829.SSE,人民同泰,问询函,2017-12-28 21:20:01,关于哈药集团人民同泰医药股份有限公司的问询函,SSE
1123,600664.SSE,哈药股份,问询函,2017-12-28 21:10:01,关于哈药集团股份有限公司的问询函,SSE
1124,600421.SSE,仰帆控股,问询函,2017-12-28 20:10:01,关于湖北仰帆控股股份有限公司的问询函,SSE
1125,600162.SSE,香江控股,重大资产重组预案审核意见函,2017-12-28 17:30:01,关于深圳香江控股股份有限公司的重大资产重组预案信息披露的问询函,SSE
1126,600686.SSE,金龙汽车,问询函,2017-12-28 17:10:16,关于厦门金龙汽车集团股份有限公司的问询函,SSE
1127,600525.SSE,长园集团,问询函,2017-12-27 17:50:01,关于长园集团股份有限公司的问询函,SSE
1128,600165.SSE,新日恒力,问询函,2017-12-27 17:40:01,关于宁夏新日恒力钢丝绳股份有限公司的问询函,SSE
1129,600328.SSE,兰太实业,重大资产重组预案审核意见函,2017-12-26 18:10:01,关于内蒙古兰太实业股份有限公司的重大资产重组预案信息披露的问询函,SSE
1130,600478.SSE,科力远,问询函,2017-12-25 19:20:01,关于湖南科力远新能源股份有限公司的问询函,SSE
1131,600248.SSE,延长化建,重大资产重组预案审核意见函,2017-12-25 17:30:01,关于陕西延长石油化建股份有限公司的重大资产重组预案审核意见函,SSE
1132,600338.SSE,西藏珠峰,问询函,2017-12-20 17:10:01,关于西藏珠峰资源股份有限公司的问询函,SSE
1133,601216.SSE,君正集团,问询函,2017-12-19 19:40:01,关于内蒙古君正能源化工集团股份有限公司的问询函,SSE
1134,600167.SSE,联美控股,问询函,2017-12-19 17:50:01,关于联美量子股份有限公司的问询函,SSE
1135,600579.SSE,天华院,重大资产重组预案审核意见函,2017-12-19 17:10:01,关于青岛天华院化学工程股份有限公司的重大资产重组预案信息披露的问询函,SSE
1136,600069.SSE,银鸽投资,问询函,2017-12-18 19:30:01,关于河南银鸽实业投资股份有限公司的问询函,SSE
1137,600856.SSE,中天能源,问询函,2017-12-18 18:50:01,关于长春中天能源股份有限公司的问询函,SSE
1138,600634.SSE,富控互动,问询函,2017-12-18 17:50:01,关于上海富控互动娱乐股份有限公司 的问询函,SSE
1139,601966.SSE,玲珑轮胎,问询函,2017-12-18 17:20:01,关于山东玲珑轮胎股份有限公司的问询函,SSE
1140,600520.SSE,文一科技,问询函,2017-12-15 19:50:01,关于文一三佳科技股份有限公司的问询函,SSE
1141,600599.SSE,熊猫金控,问询函,2017-12-15 17:10:05,关于熊猫金控股份有限公司的问询函,SSE
1142,600715.SSE,文投控股,重大资产重组预案审核意见函,2017-12-15 17:10:01,关于文投控股股份有限公司的重大资产重组预案信息披露的问询函,SSE
1143,600267.SSE,海正药业,问询函,2017-12-14 18:50:02,关于浙江海正药业股份有限公司的问询函,SSE
1144,600876.SSE,洛阳玻璃,问询函,2017-12-14 18:30:01,关于洛阳玻璃股份有限公司的问询函,SSE
1145,600146.SSE,商赢环球,重大资产重组预案审核意见函,2017-12-14 17:10:44,关于商赢环球股份有限公司的重大资产重组预案审核意见函,SSE
1146,600797.SSE,浙大网新,问询函,2017-12-13 17:10:24,关于浙大网新科技股份有限公司的问询函,SSE
1147,603936.SSE,博敏电子,重大资产重组预案审核意见函,2017-12-13 17:10:20,关于博敏电子股份有限公司的重大资产重组预案审核意见函,SSE
1148,603039.SSE,泛微网络,重大资产重组预案审核意见函,2017-12-12 18:30:01,关于上海泛微网络科技股份有限公司的重大资产重组预案审核意见函,SSE
1149,600985.SSE,雷鸣科化,重大资产重组预案审核意见函,2017-12-11 18:40:01,关于安徽雷鸣科化股份有限公司的重大资产重组预案审核意见函,SSE
1150,600227.SSE,赤天化,问询函,2017-12-11 18:00:01,关于贵州赤天化股份有限公司的问询函,SSE
1151,600880.SSE,博瑞传播,问询函,2017-12-11 17:10:01,关于成都博瑞传播股份有限公司的问询函,SSE
1152,603168.SSE,莎普爱思,问询函,2017-12-08 18:40:01,关于浙江莎普爱思药业股份有限公司的问询函,SSE
1153,600161.SSE,天坛生物,重大资产重组预案审核意见函,2017-12-08 17:40:01,关于北京天坛生物制品股份有限公司的重大资产重组草案信息披露的问询函,SSE
1154,600682.SSE,南京新百,重大资产重组预案审核意见函,2017-12-08 17:10:34,关于南京新街口百货商店股份有限公司的重大资产重组预案审核意见函,SSE
1155,601991.SSE,大唐发电,问询函,2017-12-08 17:10:37,关于大唐国际发电股份有限公司的问询函,SSE
1156,600877.SSE,*ST嘉陵,重大资产重组预案审核意见函,2017-12-07 17:20:01,关于中国嘉陵工业股份有限公司(集团)的重大资产重组预案审核意见函,SSE
1157,600556.SSE,ST慧球,问询函,2017-12-06 19:10:01,关于广西慧球科技股份有限公司的问询函,SSE
1158,600546.SSE,山煤国际,问询函,2017-12-06 17:50:01,关于山煤国际能源集团股份有限公司的问询函,SSE
1159,600666.SSE,奥瑞德,重大资产重组预案审核意见函,2017-12-05 17:50:01,关于奥瑞德光电股份有限公司的重大资产重组预案审核意见函,SSE
1160,600048.SSE,保利地产,问询函,2017-12-05 17:10:01,关于保利房地产（集团）股份有限公司的问询函,SSE
1161,600021.SSE,上海电力,问询函,2017-12-04 19:00:01,关于上海电力股份有限公司的问询函,SSE
1162,603038.SSE,华立股份,问询函,2017-12-04 17:30:01,关于东莞市华立实业股份有限公司的问询函,SSE
1163,600227.SSE,赤天化,问询函,2017-12-04 17:10:01,关于贵州赤天化股份有限公司的问询函,SSE
1164,600387.SSE,海越股份,问询函,2017-12-04 17:10:02,关于对浙江海越股份有限公司出售浙江耀江文化广场投资开发有限公司30%股权,SSE
1165,600330.SSE,天通股份,问询函,2017-11-30 21:40:01,关于天通控股股份有限公司的问询函,SSE
1166,600677.SSE,航天通信,问询函,2017-11-30 18:30:01,关于航天通信控股集团股份有限公司的问询函,SSE
1167,600889.SSE,南京化纤,问询函,2017-11-30 17:10:01,关于南京化纤股份有限公司的问询函,SSE
1168,603977.SSE,国泰集团,重大资产重组预案审核意见函,2017-11-30 17:10:02,关于江西国泰民爆集团股份有限公司的重大资产重组预案审核意见函,SSE
1169,600239.SSE,云南城投,重大资产重组预案审核意见函,2017-11-29 17:40:01,关于云南城投置业股份有限公司的重大资产重组预案审核意见函,SSE
1170,600608.SSE,*ST沪科,重大资产重组预案审核意见函,2017-11-29 17:10:01,关于上海宽频科技股份有限公司的重大资产重组预案审核意见函,SSE
1171,600186.SSE,莲花健康,问询函,2017-11-28 17:40:01,关于莲花健康产业集团股份有限公司的问询函,SSE
1172,600338.SSE,西藏珠峰,问询函,2017-11-27 17:10:01,关于西藏珠峰资源股份有限公司的问询函,SSE
1173,600695.SSE,绿庭投资,问询函,2017-11-24 17:30:01,关于上海绿庭投资控股集团股份有限公司的问询函,SSE
1174,600186.SSE,莲花健康,问询函,2017-11-23 17:10:28,关于莲花健康产业集团股份有限公司的问询函,SSE
1175,601666.SSE,平煤股份,问询函,2017-11-22 19:00:01,关于平顶山天安煤业股份有限公司的问询函,SSE
1176,600319.SSE,亚星化学,问询函,2017-11-22 17:10:01,关于潍坊亚星化学股份有限公司的问询函,SSE
1177,601727.SSE,上海电气,问询函,2017-11-21 17:30:01,关于上海电气集团股份有限公司的问询函,SSE
1178,600096.SSE,云天化,问询函,2017-11-21 17:10:01,关于云南云天化股份有限公司的问询函,SSE
1179,600753.SSE,东方银星,问询函,2017-11-20 18:40:01,关于河南东方银星投资股份有限公司的问询函,SSE
1180,603535.SSE,嘉诚国际,问询函,2017-11-20 17:30:01,关于广州市嘉诚国际物流股份有限公司的问询函,SSE
1181,600870.SSE,厦华电子,问询函,2017-11-20 17:20:01,关于对厦门华侨电子股份有限公司出售全资子公司100%股权的问询函,SSE
1182,603021.SSE,山东华鹏,问询函,2017-11-17 20:00:01,关于山东华鹏玻璃股份有限公司的问询函,SSE
1183,600332.SSE,白云山,问询函,2017-11-17 17:30:01,关于广州白云山医药集团股份有限公司的问询函,SSE
1184,600891.SSE,秋林集团,问询函,2017-11-17 09:50:02,关于哈尔滨秋林集团股份有限公司的问询函,SSE
1185,600821.SSE,津劝业,问询函,2017-11-16 19:00:01,关于天津劝业场（集团）股份有限公司资产转让事项的问询函,SSE
1186,600037.SSE,歌华有线,问询函,2017-11-15 18:10:01,关于北京歌华有线电视网络股份有限公司的问询函,SSE
1187,600638.SSE,新黄浦,问询函,2017-11-15 17:20:01,关于上海新黄浦置业股份有限公司的问询函,SSE
1188,600209.SSE,罗顿发展,重大资产重组预案审核意见函,2017-11-15 17:10:01,关于罗顿发展股份有限公司的重大资产重组预案审核意见函,SSE
1189,601666.SSE,平煤股份,问询函,2017-11-14 19:20:01,关于平顶山天安煤业股份有限公司的问询函,SSE
1190,600821.SSE,津劝业,问询函,2017-11-13 18:10:01,关于天津劝业场（集团）股份有限公司的问询函,SSE
