,gsdm,gsjc,fhrq,hjlb,ck,hfck
1771,000626,如意集团,2015-10-08,半年报问询函,CDD00062636309.pdf,CDD00062636309HF.pdf
1772,000632,三木集团,2015-09-30,半年报问询函,CDD00063236299.pdf,CDD00063236299HF.pdf
1773,000676,智度投资,2015-09-30,许可类重组问询函,CDD00067636292.pdf,CDD00067636292HF.pdf
1774,000150,宜华健康,2015-09-28,非许可类重组问询函,CDD00015036263.pdf,CDD00015036263HF.pdf
1775,000979,中弘股份,2015-09-28,许可类重组问询函,CDD00097936231.pdf,CDD00097936231HF.pdf
1776,000622,恒立实业,2015-09-25,半年报问询函,CDD00062236249.pdf,CDD00062236249HF.pdf
1777,000010,深华新,2015-09-25,半年报问询函,CDD00001036218.pdf,CDD00001036218HF.pdf
1778,000702,正虹科技,2015-09-24,半年报问询函,CDD00070236242.pdf,CDD00070236242HF.pdf
1779,000990,诚志股份,2015-09-24,许可类重组问询函,CDD00099036226.pdf,CDD00099036226HF.pdf
1780,000536,华映科技,2015-09-23,半年报问询函,CDD00053636211.pdf,CDD00053636211HF.pdf
1781,000815,*ST美利,2015-09-23,半年报问询函,CDD00081536209.pdf,CDD00081536209HF.pdf
1782,000990,诚志股份,2015-09-23,许可类重组问询函,CDD00099036194.pdf,CDD00099036194HF.pdf
1783,000592,平潭发展,2015-09-22,半年报问询函,CDD00059236205.pdf,CDD00059236205HF.pdf
1784,000798,中水渔业,2015-09-22,半年报问询函,CDD00079836190.pdf,CDD00079836190HF.pdf
1785,000677,*ST海龙,2015-09-21,非许可类重组问询函,CDD00067736165.pdf,CDD00067736165HF.pdf
1786,000016,深康佳Ａ,2015-09-21,半年报问询函,CDD00001636175.pdf,CDD00001636175HF.pdf
1787,000024,招商地产,2015-09-21,许可类重组问询函,CDD00002436154.pdf,CDD00002436154HF.pdf
1788,000606,青海明胶,2015-09-20,关注函,CDD00060636177.pdf,CDD00060636177HF.pdf
1789,000068,*ST华赛,2015-09-18,半年报问询函,CDD00006836143.pdf,CDD00006836143HF.pdf
1790,000982,中银绒业,2015-09-17,半年报问询函,CDD00098236093.pdf,CDD00098236093HF.pdf
1791,000007,零七股份,2015-09-16,非许可类重组问询函,CDD00000736122.pdf,CDD00000736122HF.pdf
1792,000048,康达尔,2015-09-14,半年报问询函,CDD00004836105.pdf,CDD00004836105HF.pdf
1793,000930,中粮生化,2015-09-14,半年报问询函,CDD00093036108.pdf,CDD00093036108HF.pdf
1794,000890,法 尔 胜,2015-09-13,许可类重组问询函,CDD00089036103.pdf,CDD00089036103HF.pdf
1795,000892,*ST星美,2015-09-11,许可类重组问询函,CDD00089236091.pdf,CDD00089236091HF.pdf
1796,000408,金谷源,2015-09-10,半年报问询函,CDD00040836086.pdf,CDD00040836086HF.pdf
1797,000863,三湘股份,2015-09-09,许可类重组问询函,CDD00086336076.pdf,CDD00086336076HF.pdf
1798,000820,金城股份,2015-09-02,许可类重组问询函,CDD00082036026.pdf,CDD00082036026HF.pdf
1799,000652,泰达股份,2015-09-01,半年报问询函,CDD00065235984.pdf,CDD00065235984HF.pdf
1800,000628,高新发展,2015-08-20,非许可类重组问询函,CDD00062835895.pdf,CDD00062835895HF.pdf
1801,000766,通化金马,2015-08-17,许可类重组问询函,CDD00076635874.pdf,CDD00076635874HF.pdf
1802,000034,深信泰丰,2015-08-14,许可类重组问询函,CDD00003435848.pdf,CDD00003435848HF.pdf
1803,000633,合金投资,2015-08-14,关注函,CDD00063335851.pdf,CDD00063335851HF.pdf
1804,000959,首钢股份,2015-08-11,非许可类重组问询函,CDD00095935821.pdf,CDD00095935821HF.pdf
1805,000633,合金投资,2015-08-10,关注函,CDD00063335816.pdf,CDD00063335816HF.pdf
1806,000038,深大通,2015-07-31,许可类重组问询函,CDD00003835769.pdf,CDD00003835769HF.pdf
1807,000567,海德股份,2015-07-31,非许可类重组问询函,CDD00056735761.pdf,CDD00056735761HF.pdf
1808,000633,合金投资,2015-07-28,关注函,CDD00063335727.pdf,CDD00063335727HF.pdf
1809,000889,茂业物流,2015-07-28,非许可类重组问询函,CDD00088935712.pdf,CDD00088935712HF.pdf
1810,000403,ST生化,2015-07-22,关注函,CDD00040335699.pdf,CDD00040335699HF.pdf
1811,000863,三湘股份,2015-07-15,许可类重组问询函,CDD00086335631.pdf,CDD00086335631HF.pdf
1812,000788,北大医药,2015-07-13,非许可类重组问询函,CDD00078835633.pdf,CDD00078835633HF.pdf
1813,000429,粤高速Ａ,2015-07-09,许可类重组问询函,CDD00042935599.pdf,CDD00042935599HF.pdf
1814,000564,西安民生,2015-07-08,许可类重组问询函,CDD00056435602.pdf,CDD00056435602HF.pdf
1815,000996,中国中期,2015-06-18,许可类重组问询函,CDD00099635439.docx,
1816,000510,*ST金路,2015-06-18,许可类重组问询函,CDD00051035423.docx,CDD00051035423HF.pdf
1817,000008,神州高铁,2015-06-18,许可类重组问询函,CDD00000835414.docx,CDD00000835414HF.pdf
1818,000669,金鸿能源,2015-06-18,年报问询函,XXB_CDD_000669%E9%87%91%E9%B8%BF%E8%83%BD%E6%BA%90%E9%97%AE%E8%AF%A2%E5%87%BD20150618.docx,XXB_CDD_000669%E9%87%91%E9%B8%BF%E8%83%BD%E6%BA%90%E5%85%AC%E5%91%8A.docx
1819,000692,惠天热电,2015-06-18,年报问询函,XXB_CDD_000692%E6%83%A0%E5%A4%A9%E7%83%AD%E7%94%B5%E9%97%AE%E8%AF%A2%E5%87%BD20150618.docx,XXB_CDD_000692%E6%83%A0%E5%A4%A9%E7%83%AD%E7%94%B5%E5%85%AC%E5%91%8A.doc
1820,000692,惠天热电,2015-06-08,年报问询函,XXB_CDD_000692%E6%83%A0%E5%A4%A9%E7%83%AD%E7%94%B5%E9%97%AE%E8%AF%A2%E5%87%BD20150608.docx,XXB_CDD_000692%E6%83%A0%E5%A4%A9%E7%83%AD%E7%94%B5%E5%85%AC%E5%91%8A.doc
1821,000411,英特集团,2015-06-04,许可类重组问询函,CDD00041135269.docx,CDD00041135269HF.doc
1822,000007,零七股份,2015-06-03,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%B7%B1%E5%9C%B3%E5%B8%82%E9%9B%B6%E4%B8%83%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD%2820150603%29.docx,XXB_CDD_000007%E9%9B%B6%E4%B8%83%E8%82%A1%E4%BB%BD%E5%85%AC%E5%91%8A%2820150629%29.doc
1823,000972,新中基,2015-06-02,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%96%B0%E7%96%86%E4%B8%AD%E5%9F%BA%E5%AE%9E%E4%B8%9A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD%2820150602%29.docx,XXB_CDD_000972%E6%96%B0%E4%B8%AD%E5%9F%BA%E5%85%AC%E5%91%8A.doc
1824,000534,万泽股份,2015-06-01,非许可类重组问询函,CDD00053435225.docx,CDD00053435225HF.docx
1825,000990,诚志股份,2015-05-26,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E8%AF%9A%E5%BF%97%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000990%E8%AF%9A%E5%BF%97%E8%82%A1%E4%BB%BD%E5%9B%9E%E5%A4%8D.pdf
1826,000168,雷伊B,2015-05-25,非许可类重组问询函,CDD00016835026.docx,CDD00016835026HF.docx
1827,000155,*ST川化,2015-05-24,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%B7%9D%E5%8C%96%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000155%E5%B7%9D%E5%8C%96%E8%82%A1%E4%BB%BD%E5%85%AC%E5%91%8A.doc
1828,000912,*ST天化,2015-05-24,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%9B%9B%E5%B7%9D%E6%B3%B8%E5%A4%A9%E5%8C%96%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000912%E6%B3%B8%E5%A4%A9%E5%8C%96%E5%85%AC%E5%91%8A.docx
1829,000410,沈阳机床,2015-05-22,年报问询函,XXB_CDD_000410%E6%B2%88%E9%98%B3%E6%9C%BA%E5%BA%8A%E9%97%AE%E8%AF%A2%E5%87%BD20150522.docx,XXB_CDD_000410%E6%B2%88%E9%98%B3%E6%9C%BA%E5%BA%8A%E5%85%AC%E5%91%8A.docx
1830,000820,金城股份,2015-05-22,年报问询函,XXB_CDD_000820%E9%87%91%E5%9F%8E%E8%82%A1%E4%BB%BD%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD20150522.docx,XXB_CDD_000820%E9%87%91%E5%9F%8E%E8%82%A1%E4%BB%BD%E5%85%AC%E5%91%8A20150703.doc
1831,000829,天音控股,2015-05-21,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%A4%A9%E9%9F%B3%E9%80%9A%E4%BF%A1%E6%8E%A7%E8%82%A1%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000829%E5%A4%A9%E9%9F%B3%E6%8E%A7%E8%82%A1%E5%9B%9E%E5%A4%8D.pdf
1832,000059,*华锦,2015-05-20,年报问询函,XXB_CDD_000059%E5%8D%8E%E9%94%A6%E8%82%A1%E4%BB%BD%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD20150520.docx,XXB_CDD_000059%E5%8D%8E%E9%94%A6%E8%82%A1%E4%BB%BD%E5%85%AC%E5%91%8A20150630.docx
1833,000669,金鸿能源,2015-05-20,年报问询函,XXB_CDD_000669%E9%87%91%E9%B8%BF%E8%83%BD%E6%BA%90%E9%97%AE%E8%AF%A2%E5%87%BD20150520.docx,XXB_CDD_000669%E9%87%91%E9%B8%BF%E8%83%BD%E6%BA%90%E5%85%AC%E5%91%8A.docx
1834,000972,新中基,2015-05-20,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%96%B0%E7%96%86%E4%B8%AD%E5%9F%BA%E5%AE%9E%E4%B8%9A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD%2820150520%29.docx,XXB_CDD_000972%E6%96%B0%E4%B8%AD%E5%9F%BA%E5%85%AC%E5%91%8A.doc
1835,000995,*ST皇台,2015-05-20,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E7%94%98%E8%82%83%E7%9A%87%E5%8F%B0%E9%85%92%E4%B8%9A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000995ST%E7%9A%87%E5%8F%B0%E5%85%AC%E5%91%8A.doc
1836,000692,惠天热电,2015-05-19,年报问询函,XXB_CDD_000692%E6%83%A0%E5%A4%A9%E7%83%AD%E7%94%B5%E9%97%AE%E8%AF%A2%E5%87%BD20150519.docx,XXB_CDD_000692%E6%83%A0%E5%A4%A9%E7%83%AD%E7%94%B5%E5%85%AC%E5%91%8A.doc
1837,000767,漳泽电力,2015-05-19,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%B1%B1%E8%A5%BF%E6%BC%B3%E6%B3%BD%E7%94%B5%E5%8A%9B%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000767%E6%BC%B3%E6%B3%BD%E7%94%B5%E5%8A%9B%E5%85%AC%E5%91%8A.docx
1838,000982,中银绒业,2015-05-19,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%AE%81%E5%A4%8F%E4%B8%AD%E9%93%B6%E7%BB%92%E4%B8%9A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000982%E4%B8%AD%E9%93%B6%E7%BB%92%E4%B8%9A%E5%85%AC%E5%91%8A.docx
1839,000955,欣龙控股,2015-05-18,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%AC%A3%E9%BE%99%E6%8E%A7%E8%82%A1%EF%BC%88%E9%9B%86%E5%9B%A2%EF%BC%89%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000955%E6%AC%A3%E9%BE%99%E6%8E%A7%E8%82%A1%E5%85%AC%E5%91%8A.docx
1840,000800,一汽轿车,2015-05-17,年报问询函,XXB_CDD_000800%E4%B8%80%E6%B1%BD%E8%BD%BF%E8%BD%A6%E9%97%AE%E8%AF%A2%E5%87%BD20150517.docx,XXB_CDD_000800%E4%B8%80%E6%B1%BD%E8%BD%BF%E8%BD%A6%E5%85%AC%E5%91%8A.doc
1841,000897,津滨发展,2015-05-14,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%A4%A9%E6%B4%A5%E6%B4%A5%E6%BB%A8%E5%8F%91%E5%B1%95%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000897%E6%B4%A5%E6%BB%A8%E5%8F%91%E5%B1%95%E5%9B%9E%E5%A4%8D.doc
1842,000568,泸州老窖,2015-05-13,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%B3%B8%E5%B7%9E%E8%80%81%E7%AA%96%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD%EF%BC%88%E4%B9%8B%E4%BA%8C%EF%BC%89.docx,XXB_CDD_000568%E6%B3%B8%E5%B7%9E%E8%80%81%E7%AA%96%E5%85%AC%E5%91%8A.doc
1843,000403,ST生化,2015-05-12,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%8C%AF%E5%85%B4%E7%94%9F%E5%8C%96%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000403ST%E7%94%9F%E5%8C%96%E5%9B%9E%E5%A4%8D.pdf
1844,000065,北方国际,2015-05-08,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%8C%97%E6%96%B9%E5%9B%BD%E9%99%85%E5%90%88%E4%BD%9C%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000065%E5%8C%97%E6%96%B9%E5%9B%BD%E9%99%85%E5%9B%9E%E5%A4%8D.doc
1845,000005,世纪星源,2015-05-07,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E4%B8%96%E7%BA%AA%E6%98%9F%E6%BA%90%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000005%E4%B8%96%E7%BA%AA%E6%98%9F%E6%BA%90%E5%9B%9E%E5%87%BD.docx
1846,000503,海虹控股,2015-05-07,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%B5%B7%E8%99%B9%E4%BC%81%E4%B8%9A%28%E6%8E%A7%E8%82%A1%29%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000503%E6%B5%B7%E8%99%B9%E6%8E%A7%E8%82%A1%E5%85%AC%E5%91%8A.doc
1847,000511,烯碳新材,2015-05-07,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E9%93%B6%E5%9F%BA%E7%83%AF%E7%A2%B3%E6%96%B0%E6%9D%90%E6%96%99%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000511%E7%83%AF%E7%A2%B3%E6%96%B0%E6%9D%90%E5%85%AC%E5%91%8A.doc
1848,000802,北京文化,2015-05-07,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%8C%97%E4%BA%AC%E4%BA%AC%E8%A5%BF%E6%96%87%E5%8C%96%E6%97%85%E6%B8%B8%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000802%E5%8C%97%E4%BA%AC%E6%96%87%E5%8C%96%E5%85%AC%E5%91%8A.docx
1849,000672,上峰水泥,2015-05-05,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E7%94%98%E8%82%83%E4%B8%8A%E5%B3%B0%E6%B0%B4%E6%B3%A5%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000672%E4%B8%8A%E5%B3%B0%E6%B0%B4%E6%B3%A5%E5%85%AC%E5%91%8A.doc
1850,000007,零七股份,2015-05-04,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%B7%B1%E5%9C%B3%E5%B8%82%E9%9B%B6%E4%B8%83%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000007%E9%9B%B6%E4%B8%83%E8%82%A1%E4%BB%BD%E5%85%AC%E5%91%8A%2820150629%29.doc
1851,000716,黑芝麻,2015-05-04,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%8D%97%E6%96%B9%E9%BB%91%E8%8A%9D%E9%BA%BB%E9%9B%86%E5%9B%A2%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD%2820150504%29.docx,XXB_CDD_000716%E9%BB%91%E8%8A%9D%E9%BA%BB%E5%85%AC%E5%91%8A.doc
1852,000949,新乡化纤,2015-05-02,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%96%B0%E4%B9%A1%E5%8C%96%E7%BA%A4%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000949%E6%96%B0%E4%B9%A1%E5%8C%96%E7%BA%A4%E5%9B%9E%E5%87%BD.doc
1853,000912,*ST天化,2015-04-30,非许可类重组问询函,CDD00091234429.docx,CDD00091234429HF.doc
1854,000836,鑫茂科技,2015-04-29,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%A4%A9%E6%B4%A5%E9%91%AB%E8%8C%82%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000836%E9%91%AB%E8%8C%82%E7%A7%91%E6%8A%80%E5%9B%9E%E5%87%BD.docx
1855,000666,经纬纺机,2015-04-27,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E7%BB%8F%E7%BA%AC%E7%BA%BA%E7%BB%87%E6%9C%BA%E6%A2%B0%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000666%E7%BB%8F%E7%BA%AC%E7%BA%BA%E6%9C%BA%E5%9B%9E%E5%87%BD.pdf
1856,000755,山西三维,2015-04-27,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%B1%B1%E8%A5%BF%E4%B8%89%E7%BB%B4%E9%9B%86%E5%9B%A2%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000755%E5%B1%B1%E8%A5%BF%E4%B8%89%E7%BB%B4%E5%85%AC%E5%91%8A.doc
1857,000693,华泽钴镍,2015-04-24,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%88%90%E9%83%BD%E5%8D%8E%E6%B3%BD%E9%92%B4%E9%95%8D%E6%9D%90%E6%96%99%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000693%E5%8D%8E%E6%B3%BD%E9%92%B4%E9%95%8D%E5%85%AC%E5%91%8A.doc
1858,000815,美利纸业,2015-04-24,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E4%B8%AD%E5%86%B6%E7%BE%8E%E5%88%A9%E7%BA%B8%E4%B8%9A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000815%E7%BE%8E%E5%88%A9%E7%BA%B8%E4%B8%9A%E5%85%AC%E5%91%8A.docx
1859,000889,茂业物流,2015-04-23,非许可类重组问询函,CDD00088934324.docx,CDD00088934324HF.pdf
1860,000796,易食股份,2015-04-21,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%98%93%E9%A3%9F%E9%9B%86%E5%9B%A2%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000796%E6%98%93%E9%A3%9F%E8%82%A1%E4%BB%BD%E5%85%AC%E5%91%8A.docx
1861,000571,新大洲A,2015-04-20,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%96%B0%E5%A4%A7%E6%B4%B2%E6%8E%A7%E8%82%A1%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000571%E6%96%B0%E5%A4%A7%E6%B4%B2%E5%85%AC%E5%91%8A.doc
1862,000662,索芙特,2015-04-20,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E7%B4%A2%E8%8A%99%E7%89%B9%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000662%E7%B4%A2%E8%8A%99%E7%89%B9%E5%85%AC%E5%91%8A.doc
1863,000980,金马股份,2015-04-16,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E9%BB%84%E5%B1%B1%E9%87%91%E9%A9%AC%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000980%E9%87%91%E9%A9%AC%E8%82%A1%E4%BB%BD%E5%9B%9E%E5%87%BD.doc
1864,000687,恒天天鹅,2015-04-11,非许可类重组问询函,CDD00068734158.docx,CDD00068734158HF.doc
1865,000540,中天城投,2015-04-09,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E4%B8%AD%E5%A4%A9%E5%9F%8E%E6%8A%95%E9%9B%86%E5%9B%A2%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000540%E4%B8%AD%E5%A4%A9%E5%9F%8E%E6%8A%95%E5%85%AC%E5%91%8A.doc
1866,000737,南风化工,2015-04-09,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E5%8D%97%E9%A3%8E%E5%8C%96%E5%B7%A5%E9%9B%86%E5%9B%A2%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000737%E5%8D%97%E9%A3%8E%E5%8C%96%E5%B7%A5%E5%85%AC%E5%91%8A.doc
1867,000568,泸州老窖,2015-04-07,年报问询函,XXB_CDD_%E5%85%B3%E4%BA%8E%E5%AF%B9%E6%B3%B8%E5%B7%9E%E8%80%81%E7%AA%96%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8%E7%9A%84%E5%B9%B4%E6%8A%A5%E9%97%AE%E8%AF%A2%E5%87%BD.docx,XXB_CDD_000568%E6%B3%B8%E5%B7%9E%E8%80%81%E7%AA%96%E5%85%AC%E5%91%8A.doc
